Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Ano (Código),Ano,Variável (Código),Variável,Sexo (Código),Sexo,Idade (Código),Idade,Forma de declaração da idade (Código),Forma de declaração da idade
3,Unidade da Federação,45,Pessoas,128385,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6592,39 anos,113635,Total
3,Unidade da Federação,45,Pessoas,607079,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93091,40 a 44 anos,113635,Total
3,Unidade da Federação,45,Pessoas,139772,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6593,40 anos,113635,Total
3,Unidade da Federação,45,Pessoas,120321,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6594,41 anos,113635,Total
3,Unidade da Federação,45,Pessoas,126174,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6595,42 anos,113635,Total
3,Unidade da Federação,45,Pessoas,114274,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6596,43 anos,113635,Total
3,Unidade da Federação,45,Pessoas,106538,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6597,44 anos,113635,Total
3,Unidade da Federação,45,Pessoas,507447,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93092,45 a 49 anos,113635,Total
3,Unidade da Federação,45,Pessoas,108913,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6598,45 anos,113635,Total
3,Unidade da Federação,45,Pessoas,102258,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6599,46 anos,113635,Total
3,Unidade da Federação,45,Pessoas,100830,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6600,47 anos,113635,Total
3,Unidade da Federação,45,Pessoas,98392,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6601,48 anos,113635,Total
3,Unidade da Federação,45,Pessoas,97054,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6602,49 anos,113635,Total
3,Unidade da Federação,45,Pessoas,479892,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93093,50 a 54 anos,113635,Total
3,Unidade da Federação,45,Pessoas,104739,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6603,50 anos,113635,Total
3,Unidade da Federação,45,Pessoas,94457,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6604,51 anos,113635,Total
3,Unidade da Federação,45,Pessoas,97256,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6605,52 anos,113635,Total
3,Unidade da Federação,45,Pessoas,92225,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6606,53 anos,113635,Total
3,Unidade da Federação,45,Pessoas,91215,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6607,54 anos,113635,Total
3,Unidade da Federação,45,Pessoas,457656,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93094,55 a 59 anos,113635,Total
3,Unidade da Federação,45,Pessoas,93646,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6608,55 anos,113635,Total
3,Unidade da Federação,45,Pessoas,94354,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6609,56 anos,113635,Total
3,Unidade da Federação,45,Pessoas,91952,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6610,57 anos,113635,Total
3,Unidade da Federação,45,Pessoas,90728,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6611,58 anos,113635,Total
3,Unidade da Federação,45,Pessoas,86976,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6612,59 anos,113635,Total
3,Unidade da Federação,45,Pessoas,389954,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93095,60 a 64 anos,113635,Total
3,Unidade da Federação,45,Pessoas,88114,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6613,60 anos,113635,Total
3,Unidade da Federação,45,Pessoas,79659,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6614,61 anos,113635,Total
3,Unidade da Federação,45,Pessoas,79612,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6615,62 anos,113635,Total
3,Unidade da Federação,45,Pessoas,73039,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6616,63 anos,113635,Total
3,Unidade da Federação,45,Pessoas,69530,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6617,64 anos,113635,Total
3,Unidade da Federação,45,Pessoas,298650,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93096,65 a 69 anos,113635,Total
3,Unidade da Federação,45,Pessoas,68694,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6618,65 anos,113635,Total
3,Unidade da Federação,45,Pessoas,61818,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6619,66 anos,113635,Total
3,Unidade da Federação,45,Pessoas,59550,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6620,67 anos,113635,Total
3,Unidade da Federação,45,Pessoas,56647,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6621,68 anos,113635,Total
3,Unidade da Federação,45,Pessoas,51941,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6622,69 anos,113635,Total
3,Unidade da Federação,45,Pessoas,217685,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93097,70 a 74 anos,113635,Total
3,Unidade da Federação,45,Pessoas,51060,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6623,70 anos,113635,Total
3,Unidade da Federação,45,Pessoas,46130,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6624,71 anos,113635,Total
3,Unidade da Federação,45,Pessoas,44979,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6625,72 anos,113635,Total
3,Unidade da Federação,45,Pessoas,39547,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6626,73 anos,113635,Total
3,Unidade da Federação,45,Pessoas,35969,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6627,74 anos,113635,Total
3,Unidade da Federação,45,Pessoas,135349,42,Santa Catarina,2022,2022,93,População residente,6794,Total,93098,75 a 79 anos,113635,Total
3,Unidade da Federação,45,Pessoas,32975,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6628,75 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29395,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6629,76 anos,113635,Total
3,Unidade da Federação,45,Pessoas,26620,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6630,77 anos,113635,Total
3,Unidade da Federação,45,Pessoas,24742,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6631,78 anos,113635,Total
3,Unidade da Federação,45,Pessoas,21617,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6632,79 anos,113635,Total
3,Unidade da Federação,45,Pessoas,80253,42,Santa Catarina,2022,2022,93,População residente,6794,Total,49108,80 a 84 anos,113635,Total
3,Unidade da Federação,45,Pessoas,19672,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6633,80 anos,113635,Total
3,Unidade da Federação,45,Pessoas,16766,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6634,81 anos,113635,Total
3,Unidade da Federação,45,Pessoas,16814,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6635,82 anos,113635,Total
3,Unidade da Federação,45,Pessoas,14435,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6636,83 anos,113635,Total
3,Unidade da Federação,45,Pessoas,12566,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6637,84 anos,113635,Total
3,Unidade da Federação,45,Pessoas,41661,42,Santa Catarina,2022,2022,93,População residente,6794,Total,49109,85 a 89 anos,113635,Total
3,Unidade da Federação,45,Pessoas,11017,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6638,85 anos,113635,Total
3,Unidade da Federação,45,Pessoas,10006,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6639,86 anos,113635,Total
3,Unidade da Federação,45,Pessoas,8182,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6640,87 anos,113635,Total
3,Unidade da Federação,45,Pessoas,6639,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6641,88 anos,113635,Total
3,Unidade da Federação,45,Pessoas,5817,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6642,89 anos,113635,Total
3,Unidade da Federação,45,Pessoas,16316,42,Santa Catarina,2022,2022,93,População residente,6794,Total,60040,90 a 94 anos,113635,Total
3,Unidade da Federação,45,Pessoas,5026,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6643,90 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3910,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6644,91 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3228,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6645,92 anos,113635,Total
3,Unidade da Federação,45,Pessoas,2381,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6646,93 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1771,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6647,94 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3858,42,Santa Catarina,2022,2022,93,População residente,6794,Total,60041,95 a 99 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1296,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6648,95 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1022,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6649,96 anos,113635,Total
3,Unidade da Federação,45,Pessoas,716,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6650,97 anos,113635,Total
3,Unidade da Federação,45,Pessoas,495,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6651,98 anos,113635,Total
3,Unidade da Federação,45,Pessoas,329,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6652,99 anos,113635,Total
3,Unidade da Federação,45,Pessoas,667,42,Santa Catarina,2022,2022,93,População residente,6794,Total,6653,100 anos ou mais,113635,Total
3,Unidade da Federação,45,Pessoas,3751103,42,Santa Catarina,2022,2022,93,População residente,4,Homens,100362,Total,113635,Total
3,Unidade da Federação,45,Pessoas,239566,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93070,0 a 4 anos,113635,Total
3,Unidade da Federação,45,Pessoas,45482,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6557,Menos de 1 ano,113635,Total
3,Unidade da Federação,45,Pessoas,3886,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93071,Menos de 1 mês,113635,Total
3,Unidade da Federação,45,Pessoas,3756,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93072,1 mês,113635,Total
3,Unidade da Federação,45,Pessoas,3998,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93073,2 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3769,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93074,3 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3999,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93075,4 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3697,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93076,5 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3727,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93077,6 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3833,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93078,7 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3831,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93079,8 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3597,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93080,9 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3779,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93081,10 meses,113635,Total
3,Unidade da Federação,45,Pessoas,3610,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93082,11 meses,113635,Total
3,Unidade da Federação,45,Pessoas,44680,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6558,1 ano,113635,Total
3,Unidade da Federação,45,Pessoas,48078,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6559,2 anos,113635,Total
3,Unidade da Federação,45,Pessoas,50662,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6560,3 anos,113635,Total
3,Unidade da Federação,45,Pessoas,50664,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6561,4 anos,113635,Total
3,Unidade da Federação,45,Pessoas,250512,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93084,5 a 9 anos,113635,Total
3,Unidade da Federação,45,Pessoas,49908,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6562,5 anos,113635,Total
3,Unidade da Federação,45,Pessoas,51166,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6563,6 anos,113635,Total
3,Unidade da Federação,45,Pessoas,50911,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6564,7 anos,113635,Total
3,Unidade da Federação,45,Pessoas,49770,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6565,8 anos,113635,Total
3,Unidade da Federação,45,Pessoas,48757,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6566,9 anos,113635,Total
3,Unidade da Federação,45,Pessoas,238202,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93085,10 a 14 anos,113635,Total
3,Unidade da Federação,45,Pessoas,48409,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6567,10 anos,113635,Total
3,Unidade da Federação,45,Pessoas,47984,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6568,11 anos,113635,Total
3,Unidade da Federação,45,Pessoas,48253,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6569,12 anos,113635,Total
3,Unidade da Federação,45,Pessoas,47158,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6570,13 anos,113635,Total
3,Unidade da Federação,45,Pessoas,46398,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6571,14 anos,113635,Total
3,Unidade da Federação,45,Pessoas,245134,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93086,15 a 19 anos,113635,Total
3,Unidade da Federação,45,Pessoas,47260,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6572,15 anos,113635,Total
3,Unidade da Federação,45,Pessoas,49019,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6573,16 anos,113635,Total
3,Unidade da Federação,45,Pessoas,49372,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6574,17 anos,113635,Total
3,Unidade da Federação,45,Pessoas,50539,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6575,18 anos,113635,Total
3,Unidade da Federação,45,Pessoas,48944,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6576,19 anos,113635,Total
3,Unidade da Federação,45,Pessoas,292053,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93087,20 a 24 anos,113635,Total
3,Unidade da Federação,45,Pessoas,52420,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6577,20 anos,113635,Total
3,Unidade da Federação,45,Pessoas,56115,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6578,21 anos,113635,Total
3,Unidade da Federação,45,Pessoas,62685,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6579,22 anos,113635,Total
3,Unidade da Federação,45,Pessoas,60519,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6580,23 anos,113635,Total
3,Unidade da Federação,45,Pessoas,60314,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6581,24 anos,113635,Total
3,Unidade da Federação,45,Pessoas,312449,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93088,25 a 29 anos,113635,Total
3,Unidade da Federação,45,Pessoas,62955,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6582,25 anos,113635,Total
3,Unidade da Federação,45,Pessoas,62175,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6656,26 anos,113635,Total
3,Unidade da Federação,45,Pessoas,64106,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6657,27 anos,113635,Total
3,Unidade da Federação,45,Pessoas,63267,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6658,28 anos,113635,Total
3,Unidade da Federação,45,Pessoas,59946,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6659,29 anos,113635,Total
3,Unidade da Federação,45,Pessoas,319361,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93089,30 a 34 anos,113635,Total
3,Unidade da Federação,45,Pessoas,66634,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6583,30 anos,113635,Total
3,Unidade da Federação,45,Pessoas,61469,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6584,31 anos,113635,Total
3,Unidade da Federação,45,Pessoas,64560,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6585,32 anos,113635,Total
3,Unidade da Federação,45,Pessoas,64157,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6586,33 anos,113635,Total
3,Unidade da Federação,45,Pessoas,62541,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6587,34 anos,113635,Total
3,Unidade da Federação,45,Pessoas,316249,42,Santa Catarina,2022,2022,93,População residente,4,Homens,93090,35 a 39 anos,113635,Total
3,Unidade da Federação,45,Pessoas,65082,42,Santa Catarina,2022,2022,93,População residente,4,Homens,6588,35 anos,113635,Total
